"focal";"fitness";"BEMA";"CHFU";"CHMI";"CETE";"HOMA";"LEMA";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SPRU";"MESU";"MEEL";"MEPO";"SOAS";"FRPU";"SUSP";"COSQ";"RAPE"
"CHFU";1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2560;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";1920;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1920;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";2560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3840;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2880;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";1920;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";1920;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1600;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";4480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";2560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"CHFU";3840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"CHFU";2560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";320;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1600;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2880;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";4800;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";2560;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";4160;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";3200;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";4800;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3200;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2560;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3200;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3520;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";960;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1280;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";2560;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";2560;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3840;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2560;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1600;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1280;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";960;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1600;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2560;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2240;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"CHFU";1920;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1280;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"CHFU";3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2560;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";3520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";4800;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CHFU";2880;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"LEMA";128;0;0;0;0;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;30;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";448;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;2;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";448;0;0;0;0;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";576;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";448;0;3;0;0;15;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";448;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;4;0;0;10;0;0;0;15;0;0;0;0;0;0;2;0;0;0;0;0;0
"LEMA";64;0;0;0;0;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;30;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;20;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;10;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;3;0;0;10;2;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0
"LEMA";768;0;0;0;0;5;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;20;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"LEMA";256;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;10;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";896;0;3;0;0;5;0;0;0;10;0;0;0;0;0;2;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;1;0;0;0;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";192;0;0;0;0;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";576;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;2;0;0;20;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;2;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;3;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";192;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;2;0;0;15;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"LEMA";896;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;4;0;0;15;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";704;1;5;0;0;10;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";512;0;0;0;0;10;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";320;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";256;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;10;1;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";320;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;1;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"LEMA";640;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";576;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";128;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";128;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";128;0;5;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"LEMA";192;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;5;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;2;0;0;20;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;5;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;20;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;2;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;3;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;15;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;10;0;0;15;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;0;0;0;0;15;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;2;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;1;0;0;0;0;0;0;0;20;0;0;3;0;0;0;0;0;0;0;0;0;0
"LEMA";256;2;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0
"LEMA";320;3;0;0;0;0;0;0;0;5;0;0;0;0;2;2;0;0;0;0;0;0;0
"LEMA";320;1;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;1;0;0;0;0
"LEMA";384;0;0;0;0;0;1;0;0;7;0;0;0;0;4;0;0;0;0;0;0;0;0
"LEMA";640;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;1;1;0;0;0;0
"LEMA";256;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;2;0;0;0;0;0
"LEMA";384;2;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;1;0;0;0;4
"LEMA";256;3;0;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
"LEMA";448;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2
"LEMA";320;0;4;0;2;0;2;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0
"LEMA";320;0;3;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";448;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;2;0;0;0;0;0
"LEMA";384;0;0;0;2;0;0;0;0;5;0;0;0;0;2;0;0;1;0;0;0;0;0
"LEMA";576;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;4
"LEMA";448;1;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2
"LEMA";384;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;3
"LEMA";320;0;0;0;2;0;0;0;0;10;0;0;0;0;0;0;0;3;0;0;0;0;0
"LEMA";320;0;0;0;0;0;0;0;0;10;0;0;2;0;2;0;0;0;0;0;0;0;0
"LEMA";128;1;0;0;0;0;0;0;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0
"LEMA";448;2;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;2;0;0;0;0
"LEMA";320;2;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;2
"LEMA";192;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3
"LEMA";320;1;0;0;0;0;0;0;0;5;0;0;3;0;0;2;0;0;0;0;0;0;0
"LEMA";384;1;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;2
"LEMA";320;2;3;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3
"LEMA";576;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0
"LEMA";448;0;2;0;0;0;0;0;0;3;0;0;2;0;0;1;0;0;0;0;0;0;0
"LEMA";256;1;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0
"LEMA";192;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0
"LEMA";256;2;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"LEMA";256;0;4;0;0;0;0;0;0;10;0;0;0;0;0;3;0;0;0;0;0;0;0
"LEMA";192;2;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"LEMA";192;0;1;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0
"LEMA";192;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"LEMA";320;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"LEMA";128;0;0;0;8;0;0;0;3;6;0;0;0;0;0;0;0;1;0;0;0;0;0
"LEMA";512;0;0;0;2;0;1;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0
"LEMA";320;1;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
"LEMA";192;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"LEMA";384;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"LEMA";192;1;4;0;1;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;0;0;3
"LEMA";256;0;7;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;1;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";384;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"LEMA";640;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"LEMA";320;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"LEMA";384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"LEMA";320;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"LEMA";512;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3
"LEMA";192;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";256;0;5;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;2
"LEMA";256;0;0;0;2;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;3
"LEMA";384;2;0;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0
"LEMA";320;1;0;0;3;0;0;0;0;10;0;0;0;0;0;0;0;1;1;0;0;0;0
"LEMA";256;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3
"LEMA";320;0;5;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3
"LEMA";192;0;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6
"LEMA";384;1;3;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;4
"LEMA";192;1;3;0;0;0;0;0;0;10;0;0;5;0;1;0;0;1;0;0;0;0;0
"LEMA";128;2;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;2;0;1;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";320;2;0;0;2;0;0;0;0;10;0;0;0;0;0;2;0;0;0;0;0;0;0
"LEMA";192;0;2;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0
"LEMA";128;0;0;0;0;0;2;0;0;15;0;0;0;0;0;0;2;0;0;0;0;0;0
"LEMA";128;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;1;0;0;0;0
"LEMA";256;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0
"LEMA";256;0;15;0;0;0;1;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;5;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;5;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;1;0;3;0;0;0;0
"LEMA";64;0;0;0;0;0;1;0;1;10;0;0;0;0;0;0;0;0;1;0;0;0;0
"LEMA";128;0;0;0;1;0;0;0;2;10;0;0;0;0;0;0;0;0;2;0;0;0;0
"LEMA";64;0;5;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;10;0;0;5;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;2;0;0;0;0;0;1;5;0;0;0;0;0;0;1;0;1;0;0;0;0
"LEMA";64;0;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0
"LEMA";64;0;3;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0
"LEMA";64;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0
"LEMA";64;0;0;0;0;5;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;10;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";192;0;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;10;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;10;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";64;0;10;0;0;0;0;0;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;10;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;1;0;0;0;0
"LEMA";192;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LEMA";128;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
