"focal";"fitness";"BEMA";"CHFU";"CHMI";"CETE";"HOMA";"LEMA";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SPRU";"MESU";"MEEL";"MEPO";"SOAS";"FRPU";"SUSP";"COSQ";"RAPE";"plot";"subplot"
"POMA";828;0;0;0;0;10;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"E2"
"MESU";450;2;0;0;0;2;0;0;0;20;0;5;0;0;0;0;0;0;0;0;0;0;0;8;"E3"
"POMA";828;0;0;0;0;6;0;0;0;10;0;2;0;0;1;0;0;0;0;0;0;0;0;8;"E3"
"POMA";828;0;0;0;1;2;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"E4"
"MESU";390;0;0;0;0;0;0;0;0;10;0;7;0;0;0;0;0;0;0;0;0;0;0;8;"E5"
"POMA";828;0;0;0;0;0;0;0;0;8;0;5;0;0;0;0;0;0;0;0;0;0;0;8;"E5"
"POMA";828;0;0;0;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0;0;8;"E6"
"POMA";828;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"F1"
"POMA";828;2;0;0;0;0;0;0;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0;8;"F2"
"POMA";828;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"F3"
"POMA";828;1;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"F4"
"POMA";828;0;0;0;2;0;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"F5"
"POMA";828;0;0;0;2;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;8;"F6"
"POMA";828;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;9;"A1"
"MESU";20;0;0;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"A2"
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;2;0;0;0;0;0;0;0;9;"A2"
"MESU";30;0;0;0;0;0;0;0;0;6;2;2;0;0;0;0;0;0;0;0;0;0;0;9;"A3"
"POMA";828;0;0;0;0;0;0;0;0;8;2;0;0;0;0;1;0;0;0;0;0;0;0;9;"A3"
"MESU";70;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"A4"
"POMA";828;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"A4"
"MESU";80;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"A5"
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;9;"A5"
"MESU";300;0;0;0;0;0;0;0;0;10;4;2;0;0;0;1;0;0;0;0;0;0;0;9;"A6"
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;9;"A6"
"MESU";60;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"B1"
"POMA";828;0;0;0;0;0;0;0;0;8;3;0;0;0;0;1;0;0;0;0;0;0;0;9;"B1"
"POMA";828;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"B2"
"POMA";828;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;9;"B3"
"MESU";120;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"B4"
"POMA";828;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;9;"B4"
"MESU";140;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;9;"B5"
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"B5"
"MESU";300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"B6"
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;9;"B6"
"POMA";828;0;0;0;0;10;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"C1"
"MESU";150;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"C2"
"POMA";828;0;0;0;0;0;0;0;0;8;2;0;0;0;0;1;0;0;0;0;0;0;0;9;"C2"
"POMA";828;0;0;0;0;2;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;9;"C3"
"POMA";828;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"C4"
"MESU";140;0;0;0;0;0;0;1;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"C5"
"POMA";828;0;0;0;0;0;0;0;0;10;2;1;0;0;0;1;0;0;0;0;0;0;0;9;"C5"
"MESU";140;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;9;"C6"
"POMA";828;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"C6"
"POMA";828;0;0;0;0;10;0;2;0;8;1;1;0;0;0;0;0;0;0;0;0;0;0;9;"D1"
"POMA";828;0;0;0;0;8;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"D2"
"POMA";828;0;0;0;0;10;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;9;"D3"
"MESU";240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"D4"
"POMA";828;0;0;0;0;0;0;2;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"D4"
"MESU";180;0;0;0;0;0;1;0;0;20;0;1;0;0;0;0;0;0;0;0;0;0;0;9;"D5"
"POMA";828;0;0;0;0;0;3;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;9;"D5"
"POMA";828;0;0;0;0;0;0;3;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;9;"D6"
"POMA";828;0;0;0;0;20;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E1"
"POMA";828;1;0;0;0;15;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E2"
"POMA";828;0;0;0;0;20;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E3"
"POMA";828;0;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E4"
"POMA";828;1;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;9;"E5"
"POMA";828;0;0;0;0;0;0;2;0;10;2;2;0;0;0;0;0;0;0;0;0;0;0;9;"E6"
"POMA";828;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;"F1"
"POMA";828;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;9;"F2"
"POMA";828;0;0;0;0;15;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"F5"
"POMA";828;0;0;0;0;10;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;9;"F6"
"MESU";80;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B6"
"MESU";60;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B6"
"BEMA";120;3;0;0;1;22;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;"B6"
"BEMA";60;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A3"
"PLCO";129;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A3"
"SPRU";1305;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A3"
"BEMA";40;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A4"
"PLCO";129;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A6"
"SPRU";870;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A6"
"PLCO";129;0;0;0;0;20;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"B1"
"PLCO";129;0;0;0;0;25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"B2"
"BEMA";90;0;0;0;0;28;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;"B3"
"BEMA";40;0;0;0;0;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"B5"
"BEMA";40;0;0;0;0;20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C1"
"PLCO";129;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C1"
"PLCO";129;0;0;0;0;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"D6"
"BEMA";40;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E1"
"BEMA";50;0;0;0;0;25;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E5"
"PLCO";129;0;0;0;0;20;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;4;"F1"
"PLCO";129;0;0;0;0;20;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"F4"
"SPRU";580;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E5"
"SPRU";1450;0;0;0;2;0;0;0;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0;7;"A1"
"SPRU";2030;0;0;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;7;"A2"
"SPRU";1740;0;0;0;1;0;0;0;0;2;0;0;3;0;2;0;0;0;0;0;0;0;0;7;"A3"
"SPRU";2610;0;0;0;0;0;1;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;7;"A4"
"SPRU";1450;2;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"A5"
"SPRU";1740;0;0;0;0;0;0;0;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;7;"A6"
"SPRU";1450;0;0;0;0;0;0;0;0;2;0;0;4;0;2;0;0;0;0;0;0;0;0;7;"B1"
"SPRU";1160;2;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;0;0;0;0;0;7;"B2"
"SPRU";1450;1;0;0;0;0;0;0;0;2;0;1;4;0;3;0;0;0;0;0;0;0;0;7;"B3"
"SPRU";1160;0;0;0;0;0;2;0;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;7;"B4"
"SPRU";1450;0;0;0;0;0;4;0;0;2;0;2;0;0;2;1;0;0;0;0;0;0;0;7;"B5"
"SPRU";1160;0;0;0;1;2;0;0;0;4;0;2;0;0;2;0;0;0;0;0;0;0;0;7;"B6"
"SPRU";870;2;0;0;1;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;7;"C1"
"SPRU";1450;0;0;0;0;0;1;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;7;"C2"
"SPRU";870;4;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"C3"
"SPRU";1740;0;0;0;0;0;3;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;7;"C4"
"SPRU";1450;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;7;"C5"
"SPRU";2030;0;0;0;0;0;0;0;0;2;0;2;0;0;3;1;0;0;0;0;0;0;0;7;"C6"
"SPRU";1160;2;0;0;0;0;0;0;0;5;0;0;4;0;1;0;0;0;0;0;0;0;0;7;"D1"
"SPRU";1450;0;0;0;0;0;1;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;7;"D3"
"SPRU";1160;0;0;0;2;0;1;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;7;"D4"
"SPRU";1740;2;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"D5"
"SPRU";2030;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"E1"
"SPRU";1740;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"E2"
"SPRU";1740;0;0;0;1;0;0;0;0;3;0;1;0;0;3;0;0;0;0;0;0;0;0;7;"E3"
"SPRU";1160;2;0;0;1;0;2;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;7;"E4"
"SPRU";1450;0;0;0;2;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;7;"E5"
"SPRU";1160;0;0;0;0;0;0;0;0;2;0;2;3;0;2;0;0;0;0;0;0;0;0;7;"E6"
"SPRU";870;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"F2"
"SPRU";1160;0;0;0;0;0;0;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0;7;"F3"
"SPRU";1740;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;7;"F4"
"SPRU";1450;4;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"F5"
"SPRU";1160;0;0;0;1;0;0;0;0;7;0;0;2;0;2;0;0;0;0;0;0;0;0;7;"F6"
"SPRU";1740;3;0;0;2;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;8;"A1"
"SPRU";1160;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"A2"
"SPRU";1160;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A3"
"SPRU";1450;1;0;0;0;0;0;0;2;4;0;1;0;0;1;0;0;0;0;0;0;0;0;8;"A5"
"SPRU";1740;0;0;0;1;0;0;1;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;8;"A6"
"SPRU";2030;1;0;0;1;0;0;0;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0;8;"B1"
"SPRU";1740;2;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"B2"
"SPRU";1740;0;0;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"B3"
"SPRU";1160;0;0;0;0;0;0;0;0;6;0;2;0;0;3;0;0;0;0;0;0;0;0;8;"B4"
"SPRU";1450;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"B5"
"SPRU";1740;1;0;0;2;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"C1"
"SPRU";2030;0;0;0;0;0;0;1;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;8;"C6"
"SPRU";1740;0;0;0;0;0;0;0;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0;8;"D1"
"SPRU";1740;0;0;0;0;0;0;0;0;7;0;3;0;0;3;0;0;0;0;0;0;0;0;8;"D5"
"SPRU";1160;0;0;0;0;0;0;0;0;10;0;1;0;0;2;0;0;0;0;0;0;0;0;8;"E1"
"SPRU";1740;0;0;0;0;0;0;0;0;5;0;3;0;0;1;0;0;0;0;0;0;0;0;8;"E2"
"SPRU";1160;0;0;0;0;2;0;0;0;10;0;4;0;0;1;0;0;0;0;0;0;0;0;8;"E4"
"SPRU";1160;2;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;8;"F1"
"SPRU";1450;2;0;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;8;"F2"
"SPRU";1160;0;0;0;0;0;0;0;0;3;0;1;0;0;2;0;0;0;0;0;0;0;0;8;"F3"
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"B2"
"PLCO";129;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"C2"
"PLCO";129;0;0;0;0;30;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"C3"
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"D5"
"PLCO";129;0;0;0;0;23;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E1"
"PLCO";129;0;0;0;0;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E2"
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;"E5"
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F1"
"PLCO";129;0;0;0;0;25;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F2"
"PLCO";129;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F4"
"PLCO";129;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F5"
"BEMA";60;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;7;"A1"
"BEMA";120;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;7;"A2"
"BEMA";300;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"A3"
"BEMA";400;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;"A4"
"BEMA";200;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;7;"A5"
"BEMA";200;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;7;"A6"
"BEMA";150;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;7;"B1"
"BEMA";150;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"B2"
"BEMA";100;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"B3"
"BEMA";400;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"B4"
"BEMA";200;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;7;"B5"
"BEMA";100;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"B6"
"BEMA";250;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;7;"C1"
"BEMA";600;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;7;"C2"
"BEMA";250;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"C3"
"BEMA";400;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"C4"
"BEMA";600;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;"C5"
"BEMA";400;1;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;7;"C6"
"BEMA";400;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"D1"
"BEMA";300;2;0;0;1;0;0;0;0;4;0;2;0;0;1;0;0;0;0;0;0;0;0;7;"D2"
"BEMA";400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"D3"
"BEMA";600;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;7;"D4"
"BEMA";500;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;7;"D5"
"BEMA";400;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"D6"
"BEMA";600;2;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;7;"E1"
"BEMA";400;3;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"E2"
"BEMA";150;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;7;"E3"
"BEMA";200;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"E4"
"BEMA";300;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;"E5"
"BEMA";100;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;7;"E6"
"BEMA";300;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"F1"
"BEMA";400;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"F2"
"BEMA";400;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"F3"
"PLCO";129;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;7;"F3"
"BEMA";600;1;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;7;"F4"
"BEMA";500;0;0;0;0;0;1;0;0;4;0;1;4;0;0;0;0;0;0;0;0;0;0;7;"F5"
"BEMA";400;0;0;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;7;"F6"
"BEMA";800;2;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A1"
"BEMA";400;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A2"
"BEMA";500;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A3"
"PLCO";129;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A3"
"BEMA";300;1;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;8;"A4"
"PLCO";129;0;0;0;1;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;8;"A4"
"BEMA";600;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;8;"A5"
"PLCO";129;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A5"
"BEMA";500;0;0;0;0;0;0;1;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;8;"A6"
"PLCO";129;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;8;"A6"
"BEMA";600;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;8;"B1"
"BEMA";400;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;"B2"
"BEMA";300;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;"B3"
"PLCO";129;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;"B3"
"BEMA";300;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"B4"
"BEMA";400;0;0;0;1;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;8;"B5"
"PLCO";129;0;0;0;1;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"B5"
"BEMA";30;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;8;"B6"
"BEMA";300;0;0;0;1;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"C1"
"BEMA";200;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;8;"C2"
"PLCO";129;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"C4"
"BEMA";400;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"C5"
"BEMA";500;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"C6"
"BEMA";300;2;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"D1"
"BEMA";200;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;"D2"
"PLCO";129;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;8;"D3"
"BEMA";400;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"D5"
"PLCO";129;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"D5"
"BEMA";500;0;0;0;1;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;8;"D6"
"BEMA";300;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"E1"
"BEMA";300;0;0;0;1;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;8;"E2"
"BEMA";600;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;"E3"
"BEMA";600;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;8;"E6"
"BEMA";500;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"F1"
"BEMA";400;3;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;8;"F2"
"BEMA";600;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;"F3"
"BEMA";600;3;0;0;1;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"F4"
"BEMA";500;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;"F5"
"BEMA";400;0;0;0;1;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"F6"
"PLCO";129;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"D2"
"BEMA";50;0;0;0;0;6;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;9;"E1"
"BEMA";50;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E3"
"PLCO";129;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;"F2"
"PLCO";129;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;9;"F3"
"PAIN";30;0;0;0;0;25;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"A1"
"PAIN";30;0;0;0;0;30;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"A2"
"PAIN";30;0;0;0;0;30;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"A3"
"PAIN";30;0;0;0;0;30;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"A4"
"PAIN";30;0;0;0;0;30;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"A5"
"PAIN";30;0;0;0;0;30;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"A6"
"PAIN";30;0;0;0;0;25;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"B1"
"PAIN";30;0;0;0;0;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"B2"
